task,strategy,lang,source_proverb,correct_text,correct_answer,reasoning,Choice_A,Choice_B,Choice_C,Choice_D
a,cot_xl,Arabic,اللي فات مات (ماتلا عليه التلفات),let bygones be bygones.,A,Regex Parse,let bygones be bygones.,Leave the dead to their eternal slumber.,Allow bygones to rest in peace.,Let the past go to its grave (and may its secrets remain buried).
a,cot_xl,Arabic,الإفراط في التّواضع يجلب المذلّة," If you humble yourself too much, you will get trampled on.",B,"The proverb الإفراط في التّواضع يجلب المذلّة is an Arabic proverb that warns against excessive humility, suggesting that extreme humility can lead to disrespect or being taken advantage of. The proverb uses the concept of 'mudhlah' or being trampled on, to convey the idea of being treated with disregard. The correct translation is 'If you humble yourself too much, you will get trampled on.'",عندما تكون تواضعك أكثر من اللازم، تصبح أضعف من غيرك," If you humble yourself too much, you will get trampled on.",يؤدي الإفراط في التواضع إلى الخضوع للآخرين,إذا تواضعت إلى المبالغة ستصبح كالرمل
a,cot_xl,Arabic,اللي فات مات.,let bygones be bygones.,A,Regex Parse,let bygones be bygones.,Close the door on the past.,Let sleeping dogs lie.,Don't cry over spilled milk.
a,cot_xl,Arabic,سماعك بالْمُعَيَدِيِّ خير من أن تراه سمك في ماء,Like a fish in water.,B,"Translation of the proverb in Arabic is 'سماعك بالْمُعَيَدِيِّ خير من أن تراه سمك في ماء', which means 'your comfort is better than seeing a fish in its natural habitat'. The correct English proverb 'Like a fish in water' conveys the same idea of being perfectly at ease. To generate distractors, we need to maintain the word count, complexity, tone, and lexical overlap. We will create three distractors that are closely related to the concept of 'comfort' and 'natural habitat' but do not convey the exact meaning of the correct answer.",It's more soothing to be in your element than to see a fish in its aquatic environment.,Like a fish in water.,Being in your element is more comforting than observing a fish in its natural state.,You feel more at ease when you're in your natural surroundings than watching a fish swim in its home.
a,cot_xl,Arabic,ابن الحرام بيساويها وابن الحلال بيوقع فيها,Sometimes the innocent suffer with the guilty.,A,Regex Parse,Sometimes the innocent suffer with the guilty.,The guilty often bring down the innocent with them.,Sometimes the lawful is punished for the forbidden.,The righteous are often caught in the same net as the wicked.
a,cot_xl,Arabic,خاطبوا الناس على قدر عقولهم.,Address people in the language they can understand.,D,Regex Parse,اطلب من الناس أن يفهموا ما تقوله.,تحدث إلى الناس بطريقة فهمها هي الفهم.,لغة كل شخص يجب أن تكون مقياسًا لها فهمه.,Address people in the language they can understand.
a,cot_xl,Arabic,الدنيا زي الغازية، ترقص لكل واحد شوية,The world is like a belly dancer: it dances for a little while for everyone,A,"The proverb compares the world to a belly dancer, suggesting that the world's attention and pleasures are fleeting and can be enjoyed by different people in turn. The metaphor of a belly dancer is used to convey the idea that the world is a temporary and captivating experience that can be appreciated by various individuals. To create distractors, I will maintain the word count, grammatical complexity, tone, and lexical overlap while altering the meaning or expression.",The world is like a belly dancer: it dances for a little while for everyone,"The world is similar to a belly dancer, entertaining everyone for a short period.","The world is like a belly dancer, it dances for everyone a little bit at a time.",The world is a belly dancer that performs a few steps for each person.
a,cot_xl,Arabic,ايش ياخد الريح من البلاط؟,where there is nothing the king loses his rights,D,Regex Parse,في مكان فارغ، يخسر الملك صوابه.,عندما يفتقد الملك مأوى، يفقد ملكيته.,حيث لا يوجد شيء، يُغادِر السلطان مكانَه.,where there is nothing the king loses his rights
a,cot_xl,Arabic,تجيك التهايم وإنت نايم,Look what the cat dragged in.,D,Regex Parse,He looks like he just rolled out of bed and into the party.,"She's a mess, like something the cat threw up.",Look what the dog pulled out of the trash.,Look what the cat dragged in.
a,cot_xl,Arabic,بليلة المباشر ولا ضبيحة (طبيخة) المكاشر,"
Better is a dinner of herbs where love is, than a stalled ox and hatred therewith.",D,Regex Parse,d1,d3,d2,"
Better is a dinner of herbs where love is, than a stalled ox and hatred therewith."
a,cot_xl,Arabic,بین المطرقة والسندان.,Between the upper and nether millstone.,A,Regex Parse,Between the upper and nether millstone.,Squeezed between the upper and lower hammerhead.,Caught between the upper and lower anvil.,Between the upper and lower plowshare.
a,cot_xl,Arabic,الوقاية خير من العلاج/ درهم وقاية خير من قنطار علاج ,Prevention is better than cure,C,"The proverb translates to a well-known idiom in English, emphasizing the value of taking preventive measures over treating a problem after it arises. The phrase 'درهم وقاية' translates to 'a dirham of prevention' and 'قنطار علاج' translates to 'a qintar of cure', where the dirham and qintar are ancient Middle Eastern units of currency. The reasoning behind this proverb is that preventing a problem in the first place is often more effective and less costly than trying to cure it once it has developed.",An ounce of prevention is worth a pound of cure,A grain of prevention is worth a ton of cure,Prevention is better than cure,Prevention is the best medicine
a,cot_xl,Arabic, انكشحت بين امعاه لحشيشَ.,To break the ice.,D,Regex Parse,To shatter the chill.,To break the frost.,To crack the glaze.,To break the ice.
a,cot_xl,Arabic,اللي ما يعرف الغلط ما يتعلم,He who does not know mistakes does not learn,C,Regex Parse,He who knows no mistakes won't learn from them,He who doesn't recognize his mistakes will not learn from them,He who does not know mistakes does not learn,He who doesn't know his errors won't learn
a,cot_xl,Arabic,اللي يخالط المسعدين يسعد.,Happiness is contagious.,A,Parse Failed,Happiness is contagious.,API Failure C,API Failure B,API Failure A
a,cot_xl,Arabic,يجي الخريف.. واللواري بتقيف,Every dog has its day.,C,"The proverb 'يجي الخريف.. واللواري بتقيف' is a translation of 'Every dog has its day'. The original proverb is an idiomatic expression that suggests that every person, regardless of their current circumstances, will eventually have a period of success or recognition. The phrase 'يجي الخريف' translates to 'the autumn comes', implying that every situation will come to an end, and 'اللواري بتقيف' translates to 'the dog will sit', representing the idea that every dog, no matter how small or insignificant, will have its moment of triumph. The correct translation, 'Every dog has its day', conveys the same meaning in a more concise and universal way.",كل كلب يجد مكاناً,كل كلب يعرف المكان,Every dog has its day.,كل كلب يجد يوماً
a,cot_xl,Arabic,كل بخنوس افعين امو اغزال,"Beauty is in the eye of the beholder.
",B,"The Arabic proverb ""كل بخنوس افعين امو اغزال"" translates to 'Beauty is in the eye of the beholder' in English. The phrase ""كل بخنوس"" refers to the concept of beauty being subjective, while ""افعين امو اغزال"" is a poetic way of saying 'in the eye of the beholder.'",Beauty lies at the discretion of the beholder's vision.,"Beauty is in the eye of the beholder.
",Beauty is reflected in the lens of the observer's gaze.,Beauty is lost in the depths of one's perception.
a,cot_xl,Arabic,الباب اللى إِيجيك منه الريح، سده واستريح ,If you are always dwelling in trouble change the address.,A,Regex Parse,If you are always dwelling in trouble change the address.,When you are always immersed in difficulties alter your residence.,If you are always surrounded by calamity change the location.,"If you are perpetually entangled in misfortune, relocate your home."
a,cot_xl,Arabic,بتقول للقمر غيبي وأنا مكانش.,A rose among thorns.,B,Regex Parse,A pearl in the ocean,A rose among thorns.,A needle in the haystack,A gem in the desert
a,cot_xl,Arabic, بِيشتَري سَمَك في بَحَر ,Buy a pig in a poke.,D,Regex Parse,Buy a fox in a sack.,Purchase a cat in a bag.,Acquire a dog in a crate.,Buy a pig in a poke.
a,cot_xl,Arabic,أتبدلت غزلانها بقرودها.,A falling master makes a standing servant. / It is a sorry house where the hens' crow and the cock is silent.,B,Regex Parse,إذا هَوى السيد فَسيد الحاج، فَمن هَوى الحاج فَسيد السيد.,A falling master makes a standing servant. / It is a sorry house where the hens' crow and the cock is silent.,إِن كانَ الحاج مِن عالِمين فَكَفى الحاج مُستعدين.,إِن كانَ السيد مِن كِرام الماءِ فَكانَ الحاج مِن جُدد الماءِ.
